,0,1,y
0,-1.42591494238853,7.77402237813361,11.96095143325757
1,2.897079800559,10.5615562136662,66.10162241663706
2,7.32543981626664,1.30575516774197,14.84314207783378
3,4.8593283871592,13.2661444152869,154.19790280683333
4,-3.00073029307929,5.27773241349096,44.86597623228526
5,0.40054946614099607,7.181764153153577,22.076793143165975
6,8.255956291385042,6.594383560091759,30.536617909110273
7,9.005717513554947,3.0342149689873765,2.020869084254528
8,-3.9495731162792067,0.7903076427918826,185.90701585309938
9,9.884595096303457,0.6267202882189321,6.518469917213418
